Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Variant Inventory Qty,Metafield: custom.doctors_take [multi_line_text_field]
pataday-extra-strength-2-5-ml-0-085-fl-oz-pazeo,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/pataday-extra-strength-cir-c-265718.png?v=1696548546,4,,,,,,,,,,,,,,,,,,,,,,,active,10,
pataday-extra-strength-2-5-ml-0-085-fl-oz-pazeo,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/pataday-extra-strength-cir-d-602435.png?v=1696548546,5,,,,,,,,,,,,,,,,,,,,,,,active,10,
zocushield-gel-100-applications-stye-and-chalazion-treatment,ZocuShield Gel (100+ applications) Stye and Chalazion Treatment,"<h1 data-open-accessibility-text-original=""36px"">ZocuShield Advanced Eyelid Gel with Zokrex</h1>
<ul>
<li data-open-accessibility-text-original=""18px"">Gel with micellar okra complexes</li>
<li data-open-accessibility-text-original=""18px"">Easy-style applicator</li>
<li data-open-accessibility-text-original=""18px"">Contains 10mL (0.34 fl oz)</li>
</ul>
<h1 data-open-accessibility-text-original=""36px"">Description</h1>
<h2 data-open-accessibility-text-original=""28.08px"">About Zocular</h2>
<p>Okra Limited, founded by Dr. Peter Pham and the distributor for Zocular® products, is the first and only company to pioneer the use of a refined extract of<span data-open-accessibility-text-original=""18px""> </span><em>Abelmoschus esculentus</em><span data-open-accessibility-text-original=""18px""> </span>(aka Hibiscus esculentus), commonly known as okra, for your eyes and face in its products. Our proprietary okra-based formulation gives Zocular products their distinctive premium quality and effectiveness.<span data-open-accessibility-text-original=""18px""> </span><br><br>Zocular products contain our unique okra-infused Zocusome micelles that gently lift and clear the oil, debris, and residue on your eyelid margins to make your eyes and skin appear more natural and healthy.</p>
<p data-open-accessibility-text-original=""18px""> </p>
<h2 data-open-accessibility-text-original=""28.08px"">About ZocuShield</h2>
<p data-open-accessibility-text-original=""18px"">Advanced Gel Therapy with High Efficacy for Tough Cases</p>
<p data-open-accessibility-text-original=""18px"">When clinical results matter, doctors turn to ZocuShield™ gel. Each ZocuShield syringe contains 10 ml of gel that delivers micellar okra complexes to provide superior clinical outcome. Just one drop of gel is all it takes to see and feel the difference for your eyes. </p>
<h2 data-open-accessibility-text-original=""28.08px"">Instructions for use</h2>
<ul>
<li data-open-accessibility-text-original=""18px"">Apply a thin strip of ZocuShield gel across the lower eyelid.</li>
<li data-open-accessibility-text-original=""18px"">Close the eyelids and massage the gel over the lash and eyelids using gentle circular motions.</li>
<li data-open-accessibility-text-original=""18px"">Repeat for the other eye.</li>
</ul>
<h2 data-open-accessibility-text-original=""28.08px"">Caution</h2>
<p data-open-accessibility-text-original=""18px"">Discontinue use if irritation or allergic symptoms occur.</p>
<h2 data-open-accessibility-text-original=""28.08px"">Ingredients</h2>
<p data-open-accessibility-text-original=""18px"">Water, Aloe Barbadensis Leaf Juice, Decyl Glucoside, Carboxymethyl Cellulose, Glycerin, Sodium Phytate, Caffeine, Hibiscus Esculentus (Okra), Disodium Cocoamphodiacetate, Citrus Unshiu Peel Extract, Rubus Idaeus Seed Oil, Sodium Chloride, Phenoxyethanol, Ethylhexylglycerin. </p>",Eyecare Center - Keratoconus,,Eyelid Cleansers,"custom dry eye kits, Eyelid Cleansers, Eyelid Products, gel, Kopy, Retail Product, Treatments, volume_discounts, Wholesale Inventory, Zocular",false,Title,Default Title,,,,,,,,DER216,0.0,shopify,continue,manual,49.95,59.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/zocushield-cir-a-2-505083.png?v=1696548544,1,,false,ZocuShield Gel (100+ applications) Stye and Chalazion Treatment,"ZocuShield Advanced Eyelid Gel with Zokrex

Gel with micellar okra complexes
Easy-style applicator
Contains 10mL (0.34 fl oz)

Description
About Zocular
Okra Limited, founded by Dr. Peter Pham and the distributor for Zocular® products, is the first and only company to pioneer the use of a refined ex",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/zocushield-cir-a-2-505083.png?v=1696548544,kg,,,active,10,
zocushield-gel-100-applications-stye-and-chalazion-treatment,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/zocushield-cir-a-981525.png?v=1696548544,2,,,,,,,,,,,,,,,,,,,,,,,active,10,
zocushield-gel-100-applications-stye-and-chalazion-treatment,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/zocushield-cir-b-873830.png?v=1696548544,3,,,,,,,,,,,,,,,,,,,,,,,active,10,
zocushield-gel-100-applications-stye-and-chalazion-treatment,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/zocushield-cir-c-431878.png?v=1696548544,4,,,,,,,,,,,,,,,,,,,,,,,active,10,
systane-icaps-eye-vitamin-areds2-formula-softgels-120ct,Systane ICaps Eye Vitamin AREDS2 Formula Softgels 120ct,"<div class=""pdp-product-desc_text pdp-step_title"" data-mce-fragment=""1"">
<strong>Product description</strong>
<div class=""pdp-product-desc__text-content"" data-mce-fragment=""1"" itemprop=""description"">Eye Vitamin AREDS 2 Formula softgels contains ingredients used in the Age-Related Eye Disease Study 2 (AREDS 2) conducted by the National Eye Institute to support eye health in people with Age-Related Macular Degeneration (AMD).* Formulated without beta carotene.</div>
<div class=""clearfix"" data-mce-fragment=""1""><br data-mce-fragment=""1""></div>
<strong><span class=""clearfix"" data-mce-fragment=""1"">Preparation instructions</span></strong>
<p data-mce-fragment=""1"">Suggested Adult Intake: 2 softgels daily: 1 in the morning and 1 in the evening with meals or as directed by your physician. Store container at room temperature with the lid tightly closed.</p>
<p data-mce-fragment=""1""><strong><span class=""clearfix"" data-mce-fragment=""1"">Ingredients</span></strong></p>
<p data-mce-fragment=""1"">Other Ingredients: Gelatin, Soybean oil, Glycerol, Purified Water, Yellow Beeswax, Silicon Dioxide, Caramel Powder, Lecithin (Soybean).</p>
</div>
<div class=""pdp-product-desc_text pdp-step_title"" data-mce-fragment=""1"">
<strong>Safety warning</strong>
<div class=""comment more"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Do not use if safety seal under cap is broken or missing. Softgels should be consumed whole. Do not consume damaged softgels. If you are taking prescription medications or are being treat<label class=""morecontent"" data-mce-fragment=""1"">ed for a medical condition, you should consult your healthcare professional before taking this (or any) dietary supplement. Keep out of reach of children.</label></p>
</div>
</div>",Eyecare Center - Keratoconus,,Vitamins,"Alcon, I-Caps, Kopy, Macula, retina, Systane, Vitamins, volume_discounts, Wholesale Inventory",false,Title,Default Title,,,,,,,,DER664,0.0,shopify,continue,manual,34.95,39.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/systane-icaps-areds2-vitamin-cir-a-2-104207.png?v=1696548544,1,,false,Systane ICaps Eye Vitamin AREDS2 Formula Softgels 120ct,"
Product description
Eye Vitamin AREDS 2 Formula softgels contains ingredients used in the Age-Related Eye Disease Study 2 (AREDS 2) conducted by the National Eye Institute to support eye health in people with Age-Related Macular Degeneration (AMD).* Formulated without beta carotene.

Preparation in",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/systane-icaps-areds2-vitamin-cir-a-2-104207.png?v=1696548544,kg,,,active,10,
systane-icaps-eye-vitamin-areds2-formula-softgels-120ct,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/systane-icaps-areds2-vitamin-cir-b-582568.png?v=1696548544,2,,,,,,,,,,,,,,,,,,,,,,,active,10,
systane-icaps-eye-vitamin-areds2-formula-softgels-120ct,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/systane-icaps-areds2-vitamin-cir-c-125098.png?v=1696548544,3,,,,,,,,,,,,,,,,,,,,,,,active,10,
systane-icaps-eye-vitamin-areds2-formula-softgels-120ct,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/systane-icaps-areds2-vitamin-cir-d-838678.png?v=1696548544,4,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,Tranquilvibes with Instant XL 1000+ Moist Heat Treatments,"<p><strong>Introducing Eye Eco's New, Premier Addition to Our Patented Natural Moist Heat Dry Eye Day Therapy Collection!</strong> Reward yourself with a well-deserved spa-inspired treatment that will leave you eyes feeling refreshed and your entire body renewed. By combining the proven benefits of our controlled moist heat* with therapeutic massage, we’ve created <strong>tranquilvibes™</strong>. Within seconds of starting this doctor-recommended treatment, you will feel the soothing moist heat and gentle massage over pressure points around your orbital bones and closed eyelids. The therapy helps loosen the oils in the meibomian glands (inside our eyelids) required to create a healthy moisture profile on the eye’s surface. Recommended for mild to severe dry eye patients, relaxation, and overall good eye health. Good vibes for healthy eyes!</p>

<p> </p>

<p><a aria-controls=""collapseOne"" aria-expanded=""false"" aria-selected=""false"" data-parent=""#accordion"" data-toggle=""collapse"" href=""https://www.eyeeco.com/tranquilvibes-with-instants-xl-1000-moist-heat-treatments-lavender.html?cat-id=95#collapseOne"" id=""descriptiontab"" role=""tab"">PRODUCT CONTENTS</a></p>

<p>One tranquilvibes goggle<br>
One hundred cotton liners; additional liners required<br>
Seven sets of thermoeyes Instants XL provide 1000+ moist heat treatments<br>
One Soothing Eye Mist Facial Hydrating Spray (2.0 fl oz.)<br>
One Gentle Formula Tea Tree Eyelid &amp; Facial Cleanser (50ml)<br>
One black USB tranquilvibes power cord<br>
One tranquilvibes battery with USB cord for charging<br>
One portable tranquilvibes hands-free pouch<br>
One microfiber bag for storage<br>
Two sets of fabric pockets<br>
One tranquilvibes box with component compartments for easy storage</p>

<p> </p>

<p><a aria-controls=""collapseTwo"" aria-expanded=""false"" aria-selected=""false"" data-parent=""#accordion"" data-toggle=""collapse"" href=""https://www.eyeeco.com/tranquilvibes-with-instants-xl-1000-moist-heat-treatments-lavender.html?cat-id=95#collapseFour"" id=""fabrictab"" role=""tab"">USE &amp; CARE INSTRUCTIONS</a></p>

<p>Each tranquilvibes home treatment kit includes detailed instructions on how to use it. To learn more about how the system works, please watch the tranquilvibes animation.</p>

<p>Tranquilvibes is easy to care for. All care instructions are detailed in the tranquilvibes use and care guide included in the kit.</p>",Eyecare Center - Keratoconus,,Eye Masks,"custom dry eye kits, eyeeco, Heat mask, Kopy, mask, Non Microwave  Mask, volume_discounts, Wholesale Inventory",false,Color,Blue,,,,,,,,DER585,0.0,shopify,continue,manual,269.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/bcad2e1a-3957-5ac5-b118-47d6e5421b9e-847858.png?v=1696548536,1,,false,Tranquilvibes with Instant XL 1000+ Moist Heat Treatments,"Introducing Eye Eco's New, Premier Addition to Our Patented Natural Moist Heat Dry Eye Day Therapy Collection! Reward yourself with a well-deserved spa-inspired treatment that will leave you eyes feeling refreshed and your entire body renewed. By combining the proven benefits of our controlled moist",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-blue-cir-a-967203.png?v=1696548537,kg,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,Black,,,,,,,,DER586,0.0,shopify,continue,manual,269.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/7cdeed96-36e6-5ec4-9083-86d7a180714e-395700.png?v=1696548536,2,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-cir-a-2-504623.png?v=1696548537,kg,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,Lavender,,,,,,,,DER587,0.0,shopify,continue,manual,269.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/a3a8f6ec-9dce-52f6-b5bd-48c6205dcaf9-305625.png?v=1696548537,3,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-lavender-cir-a-2-909419.png?v=1696548537,kg,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/76b0c3e7-2f56-56af-82b6-d5f07b77898f-609073.png?v=1696548537,4,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/2ea23cd8-2fc2-5c99-a775-e77235792ad2-405260.jpg?v=1696548537,5,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/759eea7e-4f56-580c-98f4-153636ffe711-106423.jpg?v=1696548537,6,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/492d81a5-a5f4-5d18-89b4-f424742dac33-278468.jpg?v=1696548537,7,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-blue-cir-a-967203.png?v=1696548537,8,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-cir-a-2-504623.png?v=1696548537,9,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-lavender-cir-a-2-909419.png?v=1696548537,10,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-blue-cir-b-442300.png?v=1696548537,11,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-cir-b-620399.png?v=1696548537,12,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-lavender-cir-b-554249.png?v=1696548537,13,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-blue-cir-c-930406.png?v=1696548537,14,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-black-cir-c-958446.png?v=1696548537,15,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-cir-c-819539.png?v=1696548537,16,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-blue-cir-d-291418.png?v=1696548537,17,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-black-cir-d-348164.png?v=1696548537,18,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquilvibes-with-instant-xl-1000-moist-heat-treatments,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-1000-cir-d-794694.png?v=1696548537,19,,,,,,,,,,,,,,,,,,,,,,,active,10,
tranquileyes-xl-advanced-510-treatments-for-severe-dry-eye,Tranquileyes XL Advanced 510 Treatments for Severe Dry Eye,"<p><span style=""color: #6f5091;""><b>Tranquileyes® Advanced kit with Beads &amp; Instants </b></span><br></p>
<p><span style=""color: #6f5091;""><b>What it is:</b> </span><span style=""font-weight: 400;"">Our patented tranquileyes® eye hydrating therapy is doctor-recommended and scientifically proven to relieve moderate dry eyes. Soothing 12 to 15 minute compresses sustain optimum humidity and temperature (between 102-110°F) that industry studies have shown provide immediate and long-term relief from Dry Eye.  </span><span style=""font-weight: 400;"">Interchanging thermoeyes™ Beads and thermoeyes™ Instants allows flexibility in choosing the treatment type that best works with your day.</span></p>
<p><span style=""color: #6f5091;""><b>About Tranquileyes: </b></span><span style=""font-weight: 400;"">The beautifully sculpted eyecups are made from FDA-approved medical grade thermal plastic, and viscoelastic memory foam designed to seal and conform naturally. Resting over the orbital bones, the design allows for optimal blood flow to vital arteries above the nose without placing unnecessary pressure on the sensitive blood vessels under the eye. The comfort wrap is wide in the back and narrows toward the temples for maximum comfort. The wrap is easily adjusted with two specially designed sliders, to ensure a custom fit and complete seal of the goggle to the eye area.  Recommended for moderate to severe evaporative Dry Eye (MGD), ocular allergies, moderate to severe blepharitis, Demodex infestation, lid margin inflammation, eyelid and under-eye puffiness.</span></p>
<p>Latex-free and made in the USA.<br></p>
<p><span style=""color: #6f5091;""><b>Package Contains: </b></span></p>
<ul>
<li style=""font-weight: 400;"">
<span style=""font-weight: 400;"">One tranquileyes xl</span><span style=""font-weight: 400;"">®</span><span style=""font-weight: 400;""> goggle</span>
</li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">One set of black foam inserts</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Three sets of thermoeyes™ Instants XL</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">One set of Beads XL</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Two sets of XL white fabric pockets</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">One mesh bag for Beads and washing</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">One microfiber storage bag</span></li>
</ul>
<p><span style=""color: #6f5091;""><b>Instructions:</b></span></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">To prepare moist-heat therapies, microwave the Beads in their fabric pockets and mesh bag in 1 cup of water for 45 seconds. Let stand for 1 minute.* Carefully remove Beads from net bag and insert into the back of the goggle. Please test Beads are not too hot to the touch before placing over closed eyelids.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">*If you do not have a microwave, place net bag containing pocketed Beads into 1 cup of hot water. Do not use boiling water. Cover and let stand for 2 minutes. </span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">If you prefer to use the Instants, simply activate them by clicking the disc inside the gel pack back and forth until it starts generating heat. Place Instants inside moistened fabric pockets and into the back of the goggle.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Don’t forget to submerge and boil the Instants gel packs after each use for 2-3 minutes to reset them (Do not leave unattended). Carefully remove gel packs with a spoon and place on a towel to cool. Do not handle while cooling. The gel packs should be ready for reuse in approximately 30 minutes.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">For cold treatments, insert Instants or Beads with fabric pockets into the back of the goggle. Place the goggles in a self-sealing plastic bag and leave in the freezer for 20-30 minutes. Once the goggle is removed from the bag, place over closed eyelids. Wear for 15 minutes or as directed by your eye doctor.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">You can also sleep with the goggle and moisten the black foam inserts to increase humidity around the eyes.</span></li>
</ul>",Eyecare Center - Keratoconus,,Eye Masks,"cold mask, custom dry eye kits, Eye Masks, Kopy, Masks, non Microwave Heat Mask, non Microwave Mask, Retail Product, Treatments, volume_discounts, Wholesale Inventory",false,Color,Black,,,,,,,,DER207,0.0,shopify,continue,manual,79.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/prod-tranquileyes-xl-advance-cir-a-2-125891.png?v=1696548532,1,,false,Tranquileyes XL Advanced 510 Treatments for Severe Dry Eye,"Tranquileyes® Advanced kit with Beads &amp; Instants 
What it is: Our patented tranquileyes® eye hydrating therapy is doctor-recommended and scientifically proven to relieve moderate dry eyes. Soothing 12 to 15 minute compresses sustain optimum humidity and temperature (between 102-110°F) that indus",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/tranquileyes-xl-advance-cir-a-2_20black-765858.png?v=1696548532,kg,,,active,10,
